episode_id,profile_id,profile_url,company_name,company_name_clean,title_raw,title_normalized,start_year,start_month,end_year,end_month,duration_months,duration_months_to_scrape_date,is_censored,scrape_date,imputed_start_month,imputed_end_month,imputed_duration,episode_start_era,company_size_tier,industry_sector,industry_normalized,profile_region,contributor_episode_count,size_tier_usable,qa_flags
8c865f36-425b-49fd-a443-fb61fbb0edf5,853767f70a7b,https://www.linkedin.com/in/gregtemm,MasterCard,mastercard,"Vice President & Business Leader, Corporate Security",VP_Security,2015,1,2016.0,8.0,19.0,136,False,2026-05-17,False,False,False,Pre-COVID,10000+,Telecommunications,,,3,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
db360122-2cb7-42a4-b51b-87c07f3c1750,853767f70a7b,https://www.linkedin.com/in/gregtemm,MasterCard,mastercard,"Vice President & Business Leader, Information Security Engineering",VP_Security,2013,5,2015.0,1.0,20.0,156,False,2026-05-17,False,False,False,Pre-COVID,10000+,Telecommunications,,,3,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
a2ddae7c-6d63-49ad-8730-a57ed66d3981,7106b079c843,https://www.linkedin.com/in/davidmzendzian,Broadcom,broadcom,VMware Tanzu Global Field CISO - Security Champion,CISO,2023,11,,,,30,True,2026-05-17,False,False,False,Post-COVID,,,,,6,True,
11086a1d-d978-4116-9b98-a260117277a3,7106b079c843,https://www.linkedin.com/in/davidmzendzian,VMware Tanzu,vmware tanzu,Head of VMware Tanzu Global Field CISO team,CISO,2022,2,2023.0,11.0,21.0,51,False,2026-05-17,False,False,False,Post-COVID,,,,,6,False,
d9445486-4dd1-4475-8b7b-8e0897f6c779,7106b079c843,https://www.linkedin.com/in/davidmzendzian,VMware,vmware,VMware Tanzu Global Field CISO,CISO,2020,1,2022.0,2.0,25.0,76,False,2026-05-17,False,False,False,Pre-COVID,,,,,6,False,
43189c36-e273-4588-a98e-76dade105ba8,7106b079c843,https://www.linkedin.com/in/davidmzendzian,"Pivotal Software, Inc.",pivotal software,Field CISO - Global CxO Team,CISO,2018,8,2019.0,12.0,16.0,93,False,2026-05-17,False,False,False,Pre-COVID,,,,,6,False,
9c48b7fe-6232-442c-9896-0f6536767d86,7106b079c843,https://www.linkedin.com/in/davidmzendzian,Carpenter NY Development,carpenter ny development,CISO,CISO,2017,2,2018.0,6.0,16.0,111,False,2026-05-17,False,False,False,Pre-COVID,,,,,6,False,
1eb6cf96-9f60-4ee3-bbe1-f0b525e7d22b,7106b079c843,https://www.linkedin.com/in/davidmzendzian,Virgin Mobile USA,virgin mobile usa,Contract CISO,CISO,2005,2,2005.0,7.0,5.0,255,False,2026-05-17,False,False,False,Pre-COVID,,,,,6,False,DURATION_OVER_120MO
e01b52e5-8779-4256-9648-dee6b5207caf,ff3564695a5a,https://www.linkedin.com/in/david-levine-8907133,Forrester,forrester,"Vice President, Executive Partner, Security & Risk",VP_Security,2022,10,,,,43,True,2026-05-17,False,False,False,Post-COVID,1001-5000,Consulting / Professional Services,,,3,False,TITLE_AMBIGUOUS
e46b8c16-fd8c-45b9-86df-19f30daddb0b,ff3564695a5a,https://www.linkedin.com/in/david-levine-8907133,"Ricoh USA, Inc.",ricoh usa,"Vice President Corporate & Information Security, CSO",CSO,2018,11,2022.0,10.0,47.0,90,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Consulting / Professional Services,,,3,False,OVERLAPPING_EPISODES
f0b24c2f-2ba4-4b26-b029-36af4cc6c254,ff3564695a5a,https://www.linkedin.com/in/david-levine-8907133,"Ricoh USA, Inc.",ricoh usa,"Vice President Information Security, CISO",CISO,2012,2,2022.0,10.0,128.0,171,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Consulting / Professional Services,,,3,False,DURATION_OVER_120MO|OVERLAPPING_EPISODES
b5c1a2a3-7a17-4efa-af34-24dc511fd92c,091c0ea17ee2,https://www.linkedin.com/in/rckashyap,Arista Networks,arista networks,VP/GM + CISO,CISO,2020,10,2025.0,4.0,54.0,67,False,2026-05-17,False,False,False,COVID,1001-5000,Enterprise SaaS,,,4,False,
d2173d83-6865-4325-8359-aa1dbd8c888f,091c0ea17ee2,https://www.linkedin.com/in/rckashyap,Bromium (Acquired by HP),bromium (acquired by hp),"Executive Vice President - Products, Chief Security Architect",VP_Security,2015,11,2016.0,10.0,11.0,126,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,4,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
98e3834a-5a61-4f16-9ff7-fded317deb97,091c0ea17ee2,https://www.linkedin.com/in/rckashyap,Bromium (Acquired by HP),bromium (acquired by hp),"Chief Security Architect, SVP Security & Solutions Engineering",VP_Security,2014,11,2015.0,11.0,12.0,138,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,4,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
ca8940d6-0b20-4eeb-b154-3629fb5ddaf8,091c0ea17ee2,https://www.linkedin.com/in/rckashyap,Bromium (Acquired by HP),bromium (acquired by hp),"Chief Security Architect, Senior Vice President Security Engineering",VP_Security,2014,1,2014.0,11.0,10.0,148,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,4,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
2f42098a-b02d-433e-a663-07ee1f172ac5,ad5fac37fde3,https://www.linkedin.com/in/jerrybrady,Pandora Security,pandora security,CISO Advisory Board,CISO,2021,12,2023.0,11.0,23.0,53,False,2026-05-17,False,False,False,COVID,10000+,Finance / Financial Services,,,6,False,
92ce2e58-44eb-4cfd-99b3-e55ca406313d,ad5fac37fde3,https://www.linkedin.com/in/jerrybrady,Morgan Stanley,morgan stanley,"Global Chief Information Security Officer, Managing Director and Distinguished Engineer",CISO,2012,1,2021.0,11.0,118.0,172,False,2026-05-17,False,False,False,Pre-COVID,10000+,Finance / Financial Services,,,6,False,DURATION_OVER_120MO
7e963268-8806-4308-8f91-0afc10e6a0dd,ad5fac37fde3,https://www.linkedin.com/in/jerrybrady,Guardent/Verisign Managed Security Services,guardent/verisign managed security,CTO/CSO,CSO,2000,12,2005.0,1.0,49.0,305,False,2026-05-17,False,False,False,Pre-COVID,10000+,Finance / Financial Services,,,6,False,DURATION_OVER_120MO|OVERLAPPING_EPISODES
c79d242d-142f-4298-a3ca-2d0a70939050,ad5fac37fde3,https://www.linkedin.com/in/jerrybrady,Guardent/Verisign Managed Security Services,guardent/verisign managed security,"CTO, CSO",CSO,2000,12,2005.0,1.0,49.0,305,False,2026-05-17,False,False,False,Pre-COVID,10000+,Finance / Financial Services,,,6,False,DURATION_OVER_120MO|OVERLAPPING_EPISODES
fab8e787-941b-420f-b204-53caa691e7e9,ad5fac37fde3,https://www.linkedin.com/in/jerrybrady,VeriSIgn,verisign,MSS CSO,CSO,2004,6,2005.0,6.0,12.0,263,False,2026-05-17,True,True,False,Pre-COVID,10000+,Finance / Financial Services,,,6,False,DURATION_OVER_120MO|DURATION_IMPUTED|OVERLAPPING_EPISODES
f73ab97e-9297-4a36-a0bb-f7ab528862f3,ad5fac37fde3,https://www.linkedin.com/in/jerrybrady,ISS,iss,"VP, Security Management Business Unit",VP_Security,2000,6,2001.0,6.0,12.0,311,False,2026-05-17,True,True,False,Pre-COVID,10000+,Finance / Financial Services,,,6,False,DURATION_OVER_120MO|DURATION_IMPUTED|TITLE_AMBIGUOUS|OVERLAPPING_EPISODES
96676531-a481-4bc5-9bb1-c595271ee0bf,db6dad905123,https://www.linkedin.com/in/kylerandolph,Verkada,verkada,"CISO and VP, Engineering",CISO,2021,3,,,,62,True,2026-05-17,False,False,False,COVID,501-1000,Cloud Security,,,2,False,
49ba426f-0f1b-473e-b103-f9fba21c6f19,db6dad905123,https://www.linkedin.com/in/kylerandolph,Optimizely,optimizely,"CISO and VP, Security, Privacy, Compliance and Assurance",CISO,2014,10,2020.0,11.0,73.0,139,False,2026-05-17,False,False,False,Pre-COVID,501-1000,Cloud Security,,,2,False,DURATION_OVER_120MO
bba40a3d-54a7-42c1-8e61-d6950340e183,b2a227c2f545,https://www.linkedin.com/in/jasonlish,Cisco,cisco,"SVP, Global CISO",CISO,2024,5,,,,24,True,2026-05-17,False,False,False,Post-COVID,10000+,Cloud Infrastructure,,,6,True,
42ba8c25-4837-4799-9bd1-927c81bad6f0,b2a227c2f545,https://www.linkedin.com/in/jasonlish,Lumen Technologies,lumen,"SVP, Chief Security Officer",CSO,2021,4,2024.0,5.0,37.0,61,False,2026-05-17,False,False,False,COVID,10000+,Cloud Infrastructure,,,6,False,
a4175925-8582-427e-b961-882b0032da44,b2a227c2f545,https://www.linkedin.com/in/jasonlish,Advisor Group,advisor,"SVP, Chief Security, Privacy, and Data Officer",VP_Security,2019,4,2021.0,4.0,24.0,85,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Infrastructure,,,6,False,TITLE_AMBIGUOUS
265d5f5c-e729-445e-8fd5-11cf30617b57,b2a227c2f545,https://www.linkedin.com/in/jasonlish,Alight Solutions,alight,"EVP, CSO",CSO,2017,7,2018.0,5.0,10.0,106,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Infrastructure,,,6,False,
8ea615fd-730c-4b15-ac26-381b14e0b30d,b2a227c2f545,https://www.linkedin.com/in/jasonlish,Charles Schwab,charles schwab,"Senior Vice President, Security Technology & Operations",VP_Security,2015,9,2017.0,7.0,22.0,128,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Infrastructure,,,6,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
81815ab4-5777-4eb6-8373-4334f4a0b738,b2a227c2f545,https://www.linkedin.com/in/jasonlish,Charles Schwab,charles schwab,"VP, Security Technology & Operations",VP_Security,2013,6,2015.0,9.0,27.0,155,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Infrastructure,,,6,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
8b0cf982-22e3-433c-a309-38f5184d4807,78da05b2acd6,https://www.linkedin.com/in/davidmahon2,Deloitte,deloitte,Global Chief Information Security Officer,CISO,2018,4,2023.0,8.0,64.0,97,False,2026-05-17,False,False,False,Pre-COVID,,,,,2,False,
8ba1ef56-8511-4be1-b063-94029391c557,78da05b2acd6,https://www.linkedin.com/in/davidmahon2,"CenturyLink, Inc.",centurylink,Global Chief Security Officer,CSO,2011,4,2018.0,3.0,83.0,181,False,2026-05-17,False,False,False,Pre-COVID,,,,,2,False,DURATION_OVER_120MO
e846c9a3-d031-436e-8ae2-1b914cd8a728,b414735cae0f,https://www.linkedin.com/in/ryancblack,BLACKCLOAK,blackcloak,Chief Information Security Officer (Functional CIO),CISO,2024,5,2025.0,5.0,12.0,24,False,2026-05-17,False,False,False,Post-COVID,101-250,Consulting / Professional Services,,,2,True,
3ebba012-5e85-4a56-bc89-fe4ebbfddc84,b414735cae0f,https://www.linkedin.com/in/ryancblack,Origami Risk,origami risk,Chief Information Security Officer,CISO,2022,6,2024.0,5.0,23.0,47,False,2026-05-17,False,False,False,Post-COVID,101-250,Consulting / Professional Services,,,2,False,
85df4c09-4df8-4c14-92c0-aa5e7a99fd5b,050527396ef4,https://www.linkedin.com/in/boazgelbord,Akamai Technologies,akamai,Chief Security Officer,CSO,2021,6,,,,59,True,2026-05-17,False,False,False,COVID,10000+,Cloud Security,,,4,False,
add27f7d-53f8-49e5-af5c-43ed28aefa9f,050527396ef4,https://www.linkedin.com/in/boazgelbord,Dun and Bradstreet,dun and bradstreet,Chief Information Security Officer,CISO,2017,12,2021.0,6.0,42.0,101,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,
e1c28eb2-464e-4046-97c5-286af4d52951,050527396ef4,https://www.linkedin.com/in/boazgelbord,Bloomberg LP,bloomberg lp,Chief Information Security Officer,CISO,2014,8,2017.0,11.0,39.0,141,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,DURATION_OVER_120MO
584b0397-0a8a-4599-8cc9-f7d6332a15ed,050527396ef4,https://www.linkedin.com/in/boazgelbord,"Amplify Education, a division of News Corp","amplify education, a division of news",Chief Information Security Officer,CISO,2008,9,2014.0,7.0,70.0,212,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,DURATION_OVER_120MO
ebc59d0c-b966-4cee-acc4-c5ca29c0225e,fe830bf0fa66,https://www.linkedin.com/in/jamilfarshchi,Equifax,equifax,"EVP, Chief Information Security Officer",CISO,2018,2,2024.0,2.0,72.0,99,False,2026-05-17,False,False,False,Pre-COVID,10000+,FinTech,,,5,False,
582c2174-54dd-4b53-a877-533838c7b202,fe830bf0fa66,https://www.linkedin.com/in/jamilfarshchi,The Home Depot,the home depot,Chief Information Security Officer,CISO,2015,4,2018.0,2.0,34.0,133,False,2026-05-17,False,False,False,Pre-COVID,10000+,FinTech,,,5,False,DURATION_OVER_120MO
85755a5a-94d3-4e67-93c2-8699461d74b5,fe830bf0fa66,https://www.linkedin.com/in/jamilfarshchi,Time Warner Inc.,time warner,Chief Information Security Officer,CISO,2014,8,2015.0,3.0,7.0,141,False,2026-05-17,False,False,False,Pre-COVID,10000+,FinTech,,,5,False,DURATION_OVER_120MO
5597df39-ee04-4c9a-acca-05c69eb1226a,fe830bf0fa66,https://www.linkedin.com/in/jamilfarshchi,Visa,visa,"Vice President, Global Information Security",VP_Security,2011,8,2014.0,8.0,36.0,177,False,2026-05-17,False,False,False,Pre-COVID,10000+,FinTech,,,5,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
dd94403f-b53e-4bf6-bede-a54c501e5ec8,fe830bf0fa66,https://www.linkedin.com/in/jamilfarshchi,Los Alamos National Laboratory,los alamos national laboratory,Chief Information Security Officer,CISO,2009,6,2011.0,8.0,26.0,203,False,2026-05-17,True,False,False,Pre-COVID,10000+,FinTech,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED
2825b453-9f94-4da5-a443-46dd449f2528,084224e283ac,https://www.linkedin.com/in/lawrence-jarvis-477546,Iron Mountain,iron mountain,"SVP, Global Chief Information Security Officer (CISO)",CISO,2018,6,,,,95,True,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,OVERLAPPING_EPISODES|NO_END_DATE_OLD_ROLE
c5a8ddb4-872e-4ba1-8e2c-4c411bdc0d54,084224e283ac,https://www.linkedin.com/in/lawrence-jarvis-477546,World Economic Forum (WEF),world economic forum (wef),WEF Centre for Cybersecurity - CISO member,CISO,2021,4,,,,61,True,2026-05-17,False,False,False,COVID,10000+,Cloud Security,,,4,False,OVERLAPPING_EPISODES
2d90275b-a6fd-4d21-bfd4-998b921d3854,084224e283ac,https://www.linkedin.com/in/lawrence-jarvis-477546,Biogen,biogen,Global Chief Information Security Officer (CISO),CISO,2015,9,2018.0,6.0,33.0,128,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,DURATION_OVER_120MO
a9c0b692-1d0e-4cb0-8f28-bbada17988de,084224e283ac,https://www.linkedin.com/in/lawrence-jarvis-477546,Fidelity Investments,fidelity investments,"SVP,  Global Chief Information Security Officer (CISO)",CISO,2012,2,2015.0,5.0,39.0,171,False,2026-05-17,False,False,False,Pre-COVID,10000+,Cloud Security,,,4,False,DURATION_OVER_120MO
dbbc61a4-e148-42a8-94b4-1a966d9a4688,f81f11a24eab,https://www.linkedin.com/in/jay-pasteris-9a979b41,NEJM Group,nejm,CIO & CISO,CISO,2019,1,2021.0,6.0,29.0,88,False,2026-05-17,False,False,False,Pre-COVID,251-500,Cloud Security,,,2,False,
1a0ad548-5d11-475c-8c24-40aea9969b73,f81f11a24eab,https://www.linkedin.com/in/jay-pasteris-9a979b41,Veracode,veracode,CIO & CISO,CISO,2013,2,2018.0,4.0,62.0,159,False,2026-05-17,False,False,False,Pre-COVID,251-500,Cloud Security,,,2,False,DURATION_OVER_120MO
0ad1b95c-a13f-4da4-bc36-6ff0a2c26587,cd91767dfce7,https://www.linkedin.com/in/kevin-paige-578547a,C1,c1,CISO,CISO,2025,3,,,,14,True,2026-05-17,False,False,False,Post-COVID,251-500,Cloud Security,,,6,True,OVERLAPPING_EPISODES
c04bbb7c-3a1b-4f01-885e-cd0ddc5a34c9,cd91767dfce7,https://www.linkedin.com/in/kevin-paige-578547a,SVCI - Silicon Valley CISO Investments,svci - silicon valley ciso investments,Investor at SVCI - Silicon Valley CISO Investments ,CISO,2019,6,,,,83,True,2026-05-17,False,False,False,Pre-COVID,251-500,Cloud Security,,,6,False,OVERLAPPING_EPISODES|NO_END_DATE_OLD_ROLE
1ec010a6-fae9-458b-a054-fc1ca95d4dfb,cd91767dfce7,https://www.linkedin.com/in/kevin-paige-578547a,CyberGuardia LLC,cyberguardia,CISO & Owner/Operator,CISO,2023,3,,,,38,True,2026-05-17,False,False,False,Post-COVID,251-500,Cloud Security,,,6,False,OVERLAPPING_EPISODES
981ab5e2-06dd-4b19-b988-c7172550b6f9,cd91767dfce7,https://www.linkedin.com/in/kevin-paige-578547a,Uptycs,uptycs,"CISO and VP, Product Strategy at Uptycs",CISO,2023,7,2024.0,7.0,12.0,34,False,2026-05-17,False,False,False,Post-COVID,251-500,Cloud Security,,,6,True,OVERLAPPING_EPISODES
3ae48e1e-1369-4e9f-8dbb-c3f166752e5b,cd91767dfce7,https://www.linkedin.com/in/kevin-paige-578547a,Flexport,flexport,"Vice President, Chief Information Security Officer (CISO)",CISO,2019,1,2023.0,1.0,48.0,88,False,2026-05-17,False,False,False,Pre-COVID,251-500,Cloud Security,,,6,False,OVERLAPPING_EPISODES
82a44f0f-ed10-41be-8918-e62ff93cfd3d,cd91767dfce7,https://www.linkedin.com/in/kevin-paige-578547a,MuleSoft,mulesoft,"Vice President, Chief Information Security Officer (CISO)",CISO,2015,10,2019.0,1.0,39.0,127,False,2026-05-17,False,False,False,Pre-COVID,251-500,Cloud Security,,,6,False,DURATION_OVER_120MO
8819884d-e80f-424f-aac2-66cd82704a46,61474d01aa69,https://www.linkedin.com/in/hilik-kotler-02a119,Expedia Group,expedia,"SVP, CISO and IT",CISO,2025,5,,,,12,True,2026-05-17,False,False,False,Post-COVID,5001-10000,Consumer,,,4,True,
676c9ca6-b429-4fe2-8ae3-ebad3860b990,61474d01aa69,https://www.linkedin.com/in/hilik-kotler-02a119,SoFi,sofi,Chief Information Security Officer,CISO,2021,3,2025.0,5.0,50.0,62,False,2026-05-17,False,False,False,COVID,5001-10000,Consumer,,,4,False,
d6366dfb-1c33-4ace-83ff-e65999492bc1,61474d01aa69,https://www.linkedin.com/in/hilik-kotler-02a119,FICO,fico,Chief Information Security Officer,CISO,2017,9,2021.0,3.0,42.0,104,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Consumer,,,4,False,OVERLAPPING_EPISODES
38305340-1261-472f-b990-89bab681be11,61474d01aa69,https://www.linkedin.com/in/hilik-kotler-02a119,Amdocs,amdocs,Chief Information Security Officer,CISO,2015,1,2017.0,10.0,33.0,136,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,Consumer,,,4,False,DURATION_OVER_120MO|OVERLAPPING_EPISODES
e9df2418-3fc2-4eb3-98a5-079d361d5242,90ca3c76bdac,https://www.linkedin.com/in/andycaspersen,Gap Inc.,gap,Chief Information Security Officer,CISO,2019,1,2024.0,1.0,60.0,88,False,2026-05-17,False,False,False,Pre-COVID,10000+,Retail,,,2,False,
127fa8c4-cb56-4764-ac40-b86cd0029118,90ca3c76bdac,https://www.linkedin.com/in/andycaspersen,Charles Schwab,charles schwab,Chief Information Security Officer/ Chief Privacy Officer,CISO,2000,10,2013.0,3.0,149.0,307,False,2026-05-17,False,False,False,Pre-COVID,10000+,Retail,,,2,False,DURATION_OVER_120MO
e548622f-5a0d-43aa-817d-d6f2762a29ee,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,Activision Blizzard,activision blizzard,SVP & Chief Information Security Officer (CISO),CISO,2021,10,2024.0,4.0,30.0,55,False,2026-05-17,False,False,False,COVID,1001-5000,Enterprise SaaS,,,9,False,
284c517e-c657-4694-a04a-b1e4481ea95f,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,Amazon,amazon,CISO Amazon Prime Video,CISO,2019,9,2021.0,10.0,25.0,80,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,9,False,
45f060b5-d206-4cb2-bfc4-78658edb51af,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,Green Dot Corporation,green dot corporation,SVP & Chief Security Officer (CSO),CSO,2018,7,2019.0,5.0,10.0,94,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,9,False,
0a036738-4f3e-4dd9-819d-fd38c06698cc,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,Staples,staples,SVP & Chief Information Security Officer (CISO),CISO,2017,5,2018.0,7.0,14.0,108,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,9,False,
2cbb3474-d68e-4c80-8507-95dbca5cef24,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,Hewlett-Packard,hewlett-packard,Vice President & Chief Information Security Officer (CISO),CISO,2013,1,2016.0,10.0,45.0,160,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,9,False,DURATION_OVER_120MO
d4253005-86d9-4074-bc21-ea4fed72e473,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,Sony Network Entertainment,sony network entertainment,Vice President & Chief Security Officer (CSO),CSO,2011,10,2013.0,1.0,15.0,175,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,9,False,DURATION_OVER_120MO
b287feca-b0a6-4e0f-8cb1-d8e75b1f5f97,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,McAfee,mcafee,Vice President & Chief Security Officer (CSO),CSO,2009,6,2011.0,10.0,28.0,203,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,9,False,DURATION_OVER_120MO
9b0deb91-bb18-4d80-b0e9-75a7b0a7559c,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,Los Alamos National Laboratory,los alamos national laboratory,Chief Information Security Officer (CISO),CISO,2007,11,2008.0,12.0,13.0,222,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,9,False,DURATION_OVER_120MO
0114fd8b-3978-4dce-8c46-45e0d6a60b16,59f645bc6ffb,https://www.linkedin.com/in/brettwahlin,Wells Fargo,wells fargo,"Vice President, Chief Security Architect",VP_Security,2004,1,2007.0,11.0,46.0,268,False,2026-05-17,False,False,False,Pre-COVID,1001-5000,Enterprise SaaS,,,9,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
0f4562e1-42a6-4b66-9f6d-08afee35b8a1,bcf1abf2da00,https://www.linkedin.com/in/garyharbison,Johnson & Johnson,johnson & johnson,"SVP, Global Chief Information Security Officer",CISO,2022,11,,,,42,True,2026-05-17,False,False,False,Post-COVID,10000+,Consumer Packaged Goods,,,3,False,
c5904383-4cdf-4e85-97fb-db35f4cf97b4,bcf1abf2da00,https://www.linkedin.com/in/garyharbison,Bayer,bayer,"SVP, Global Chief Information Security Officer (CISO)",CISO,2019,1,2022.0,10.0,45.0,88,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer Packaged Goods,,,3,False,
07863c6a-0ad9-4170-b5d0-9469fdc69d10,bcf1abf2da00,https://www.linkedin.com/in/garyharbison,Monsanto Company,monsanto,Chief Information Security Officer,CISO,2014,3,2018.0,12.0,57.0,146,False,2026-05-17,False,False,False,Pre-COVID,10000+,Consumer Packaged Goods,,,3,False,DURATION_OVER_120MO
698d411a-26ad-48c1-8aea-1c1e6fc2862c,52f69cb3c3ef,https://www.linkedin.com/in/jpdorn,Infor,infor,Chief Information Security Officer (SVP),CISO,2018,4,2022.0,4.0,48.0,97,False,2026-05-17,False,False,False,Pre-COVID,10000+,Enterprise SaaS,,,1,False,
b250274b-623b-4ea7-98c3-cb27709422cc,5397af7e16a4,https://www.linkedin.com/in/michael-castagna-418a401,Navient,navient,Chief Information Security Officer,CISO,2014,5,,,,144,True,2026-05-17,False,False,False,Pre-COVID,5001-10000,FinTech,,,3,False,DURATION_OVER_120MO|NO_END_DATE_OLD_ROLE
ece9df1d-9ed5-44d0-a1cd-888f66915f18,5397af7e16a4,https://www.linkedin.com/in/michael-castagna-418a401,Sallie Mae,sallie mae,Vice President of Corporate Info Security,VP_Security,2009,12,2014.0,5.0,53.0,197,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,FinTech,,,3,False,DURATION_OVER_120MO|TITLE_AMBIGUOUS
9dbde52a-ac30-47ae-9c27-9836124b450a,5397af7e16a4,https://www.linkedin.com/in/michael-castagna-418a401,U.S. Department of Commerce,u.s. department of commerce,Chief Information Security Officer,CISO,2006,3,2009.0,12.0,45.0,242,False,2026-05-17,False,False,False,Pre-COVID,5001-10000,FinTech,,,3,False,DURATION_OVER_120MO
b794d100-53ee-4a87-b079-18750401f3dc,9e493c6bbe0b,https://www.linkedin.com/in/ravithatavarthy,RITE AID,rite aid,"Group Vice President, Chief Information Security Officer & Enterprise Architecture",CISO,2025,3,,,,14,True,2026-05-17,False,False,False,Post-COVID,10000+,Retail,,,5,True,
276607f7-2eec-41a2-bcae-3c198365e99c,9e493c6bbe0b,https://www.linkedin.com/in/ravithatavarthy,RITE AID,rite aid,Chief Information Security Officer,CISO,2021,9,2025.0,2.0,41.0,56,False,2026-05-17,False,False,False,COVID,10000+,Retail,,,5,False,
34589486-9b5c-4250-a108-24663547b23c,9e493c6bbe0b,https://www.linkedin.com/in/ravithatavarthy,BJ's Wholesale Club,bj's wholesale club,VP & Chief Information Security Officer (CISO),CISO,2018,10,2021.0,9.0,35.0,91,False,2026-05-17,False,False,False,Pre-COVID,10000+,Retail,,,5,False,
3e56350b-1ec1-4e5d-a985-c29d71114db5,9e493c6bbe0b,https://www.linkedin.com/in/ravithatavarthy,iRobot,irobot,Chief Information Security Officer (Product & IT),CISO,2014,7,2018.0,9.0,50.0,142,False,2026-05-17,False,False,False,Pre-COVID,10000+,Retail,,,5,False,DURATION_OVER_120MO
d001cec7-61ec-44e2-b032-284a99447a30,9e493c6bbe0b,https://www.linkedin.com/in/ravithatavarthy,Haemonetics,haemonetics,Chief Information Security Officer,CISO,2010,6,2014.0,6.0,48.0,191,False,2026-05-17,True,False,False,Pre-COVID,10000+,Retail,,,5,False,DURATION_OVER_120MO|DURATION_IMPUTED
51f55cab-eb76-4a56-af06-711299a1387b,5201cf82c6be,https://www.linkedin.com/in/bambawale,7-Eleven,7-eleven,Vice President | Chief Information Security Officer,CISO,2019,9,2024.0,12.0,63.0,80,False,2026-05-17,False,False,False,Pre-COVID,10000+,Retail,,,1,False,
625b73ce-c326-4b4d-b17c-bf935ece3ed6,d55daf05757a,https://www.linkedin.com/in/coombesjonathan,Conagra Brands,conagra brands,Chief Information Security Officer (CISO),CISO,2021,10,,,,55,True,2026-05-17,False,False,False,COVID,10000+,Restaurant / Hospitality,,,5,False,
e477d6fa-bf01-4735-adab-26ba432c65e3,d55daf05757a,https://www.linkedin.com/in/coombesjonathan,Marathon Petroleum Corporation,marathon petroleum corporation,Chief Information Security Officer (CISO),CISO,2016,1,2021.0,10.0,69.0,124,False,2026-05-17,False,False,False,Pre-COVID,10000+,Restaurant / Hospitality,,,5,False,DURATION_OVER_120MO
98e16191-f28d-4b57-a18b-9114d07f5214,d55daf05757a,https://www.linkedin.com/in/coombesjonathan,Aramco,aramco,Chief Information Security Officer (CISO),CISO,2014,2,2015.0,8.0,18.0,147,False,2026-05-17,False,False,False,Pre-COVID,10000+,Restaurant / Hospitality,,,5,False,DURATION_OVER_120MO|OVERLAPPING_EPISODES
